"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
6470,"20150505",260000,3,1.75,1680,8725,1,0,0,3,8,1240,440,1978,0,98023,47.3107,-122.397,2020,8352
6471,"20140626",320000,3,2,1550,34175,1.5,0,0,3,7,1550,0,1999,0,98045,47.4855,-121.698,2300,35174
6472,"20140916",1153000,3,3.25,3780,10623,1,0,1,3,11,2650,1130,1999,0,98006,47.5506,-122.101,3850,11170
6474,"20150423",503500,3,2.5,1810,1750,2,0,0,3,7,1350,460,1997,0,98199,47.6513,-122.386,1640,1563
6475,"20140602",653000,3,2.5,2290,3475,2,0,0,3,9,2290,0,2006,0,98029,47.5551,-122.001,2340,3626
6477,"20141125",775000,4,1.75,2090,5050,1,0,0,4,7,1090,1000,1916,0,98117,47.6802,-122.358,1760,5000
6479,"20150224",417500,5,1.75,2060,10911,1,0,0,4,7,1360,700,1954,0,98177,47.7767,-122.365,2060,9688
6484,"20140709",525000,4,1.75,1710,10440,1,0,0,4,7,1710,0,1955,0,98006,47.5756,-122.158,1480,10440
6486,"20140815",710000,3,2.75,2930,218235,2,0,2,3,8,2930,0,1990,0,98024,47.5481,-121.886,2450,218235
6487,"20141114",545000,4,3,3160,10948,1,0,3,3,8,1930,1230,1991,0,98070,47.3733,-122.422,2380,13623
6489,"20150422",245000,3,2.25,1700,8100,1,0,0,3,7,1200,500,1980,0,98038,47.3601,-122.046,1700,8100
6491,"20140506",284000,4,2.5,2000,5390,2,0,0,3,7,2000,0,2003,0,98042,47.3732,-122.129,2330,5390
6492,"20140819",280000,2,1.75,1894,52769,1.5,0,0,4,6,1520,374,1936,0,98001,47.3088,-122.273,1820,50529
6493,"20141002",280000,3,1.75,2080,87991,1,0,0,3,6,1040,1040,1970,0,98014,47.6724,-121.865,2080,84300
6495,"20140905",405000,2,1,720,4323,1,0,0,3,6,720,0,1942,0,98199,47.6604,-122.401,1460,3300
6497,"20140610",483300,4,2,1210,11100,1,0,0,4,7,1210,0,1955,0,98006,47.5747,-122.145,1280,11100
6502,"20150209",1940000,4,5.75,7220,223462,2,0,4,3,12,6220,1000,2000,0,98053,47.7097,-122.013,2680,7593
6505,"20140723",690000,3,2.5,1300,5150,1.5,0,0,4,7,1300,0,1920,0,98117,47.6838,-122.362,1400,4017
6506,"20141005",250800,3,1.75,1290,4000,1,0,0,3,6,1170,120,1943,0,98106,47.5309,-122.354,1140,4000
6508,"20140624",941000,4,1.75,2320,3825,1.5,0,0,5,8,1820,500,1926,0,98105,47.6659,-122.327,1940,3825
6509,"20150421",3650000,6,4.75,5480,19401,1.5,1,4,5,11,3910,1570,1936,0,98105,47.6515,-122.277,3510,15810
6511,"20140729",815000,4,1.5,2060,16110,1,0,0,4,8,2060,0,1949,0,98004,47.5983,-122.202,2060,16110
6513,"20140908",1240000,4,3,3330,6990,1.5,0,3,5,9,2330,1000,1928,0,98144,47.5886,-122.287,2620,5310
6516,"20140718",255000,3,2,1590,8670,1,0,0,3,7,1590,0,1994,0,98042,47.3725,-122.073,1590,9253
6519,"20150130",1339000,4,3.5,2980,6349,2,0,3,3,9,2980,0,1998,0,98033,47.6819,-122.208,2870,6349
6520,"20141204",199500,3,1.75,1160,5200,1,0,0,4,7,1160,0,1977,0,98042,47.3643,-122.09,1470,5200
6522,"20150330",439000,3,2.25,3020,6000,3,0,2,3,8,1980,1040,1994,0,98108,47.5249,-122.319,1150,6000
6523,"20140930",527000,4,2.25,2380,5250,1,0,0,4,7,1410,970,1961,0,98008,47.6164,-122.115,2150,8560
6524,"20140716",199950,3,2.75,2270,13590,1.5,0,0,4,6,1300,970,1948,0,98022,47.2099,-122.001,1160,13545
6525,"20150204",254000,3,2.25,1660,8188,2,0,0,4,7,1660,0,1988,0,98042,47.3766,-122.115,1660,7000
6526,"20150323",393000,2,1,830,5000,1,0,0,4,7,830,0,1921,0,98103,47.6914,-122.352,1110,5000
6527,"20141121",585000,5,2.25,2480,12614,1,0,0,4,8,1860,620,1979,0,98011,47.7393,-122.2,2470,12392
6528,"20140716",450000,2,2,1900,7740,1,0,0,4,7,1150,750,1923,0,98126,47.5227,-122.372,1140,7740
6532,"20140723",585000,4,2.5,1860,8117,1,0,0,4,8,1460,400,1966,0,98008,47.6228,-122.104,2040,8199
6534,"20140515",225000,3,2,1400,7384,1,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.174,1820,7992
6535,"20150325",295000,3,2,1400,7384,1,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.174,1820,7992
6536,"20140626",775000,3,2.75,2850,14800,1,0,0,4,9,1920,930,1976,0,98006,47.559,-122.146,3300,10809
6538,"20140908",539000,3,2.5,2170,3200,1.5,0,0,5,7,1280,890,1923,0,98103,47.6543,-122.347,1180,1224
6539,"20150324",567500,3,1.75,2570,14033,1,0,2,4,8,2570,0,1953,0,98166,47.4335,-122.338,2550,16100
6540,"20150205",442500,4,2.25,1970,7902,1,0,0,3,8,1310,660,1960,0,98125,47.7249,-122.298,1860,8021
6541,"20150507",598200,5,3.75,2980,4635,3,0,0,3,8,2980,0,1997,0,98118,47.5508,-122.268,1100,5150
6542,"20141014",610000,4,2.5,2300,10843,2,0,0,5,8,2300,0,1955,0,98033,47.6988,-122.202,1780,10843
6545,"20140811",532500,3,2.5,2160,7500,1,0,1,3,7,1430,730,1979,0,98074,47.6188,-122.064,1560,7500
6546,"20140609",1350000,4,3.25,3300,15907,2,0,0,5,10,3300,0,1985,0,98040,47.5413,-122.216,2740,11358
6548,"20141119",530000,3,2.5,2030,10958,2,0,0,3,8,2030,0,1983,0,98052,47.7251,-122.11,1960,10282
6549,"20140717",346100,3,2.5,1400,2036,2,0,0,3,7,1400,0,2003,0,98136,47.5516,-122.382,1500,2036
6550,"20140810",260000,4,2.25,2320,16800,2,0,0,4,9,2320,0,1977,0,98092,47.2959,-122.166,2700,15680
6553,"20140724",318400,4,2.5,1820,6916,2,0,0,3,7,1820,0,1994,0,98038,47.3862,-122.029,1680,6995
6554,"20150303",498500,4,2.5,1910,7172,2,0,0,3,8,1910,0,1993,0,98155,47.7615,-122.309,1630,10127
6555,"20150408",450000,3,1.75,1540,7490,1,0,0,5,7,1540,0,1971,0,98034,47.7222,-122.177,1270,7350
6556,"20150327",2e+05,3,2,1430,7905,1,0,0,4,7,1430,0,1988,0,98092,47.2757,-122.145,1870,8400
6557,"20140909",234000,3,1,1010,8906,1,0,0,5,7,1010,0,1968,0,98042,47.3627,-122.108,1150,10414
6558,"20140804",121800,2,1,940,8384,1,0,0,3,5,940,0,1947,0,98146,47.5065,-122.364,1290,8384
6559,"20140626",805000,3,2.75,2600,5875,1.5,0,2,5,8,1600,1000,1929,0,98116,47.5773,-122.406,2260,5492
6561,"20150218",475000,3,2.5,1920,4534,2,0,0,3,8,1920,0,1986,0,98034,47.7144,-122.204,1380,5100
6562,"20141030",1337500,4,2.5,2900,21074,2,0,0,3,11,2900,0,1986,0,98199,47.6696,-122.416,3390,20000
6565,"20150327",330000,3,2.5,1660,2890,2,0,0,3,7,1660,0,2001,0,98108,47.5434,-122.293,1540,2890
6569,"20150430",535000,4,2.5,2240,6920,1,0,0,5,8,1380,860,1974,0,98146,47.5011,-122.375,1540,7000
6570,"20150312",580000,4,1.5,1780,5100,1,0,0,3,7,1320,460,1953,0,98115,47.6944,-122.288,1880,5100
6571,"20141212",301000,3,1.75,1840,7200,1,0,0,4,7,1220,620,1968,0,98055,47.456,-122.209,1770,8075
6573,"20140811",538900,5,3,3040,6604,2,0,0,3,9,3040,0,2005,0,98106,47.548,-122.356,1650,6825
6574,"20150209",366000,3,2.5,2370,4375,2,0,0,3,8,2370,0,2006,0,98038,47.354,-121.999,2380,4606
6576,"20140522",432000,3,2.25,1470,1578,2,0,0,3,8,1090,380,2007,0,98136,47.5388,-122.387,1470,1668
6577,"20150409",3e+05,2,1.5,1300,6120,1,0,0,3,6,820,480,1945,0,98146,47.5088,-122.338,1250,6120
6578,"20141020",908800,3,3,3420,7826,2,0,0,4,8,2430,990,1939,0,98144,47.5873,-122.29,980,6300
6580,"20140626",254000,5,2,2080,16117,1,0,0,5,7,1740,340,1959,0,98001,47.3424,-122.289,1510,13068
6581,"20140917",470000,5,1.5,2180,4268,1.5,0,0,4,7,1340,840,1924,0,98117,47.6848,-122.389,1530,3880
6582,"20150317",480000,3,2,1460,7860,1,0,0,5,7,1460,0,1967,0,98008,47.6233,-122.108,1850,8148
6583,"20150130",536000,3,1.75,1530,8503,1,0,0,4,7,1150,380,1983,0,98033,47.6872,-122.185,1610,8549
6586,"20141202",260000,3,1.75,1710,6400,1,0,0,4,7,1240,470,1976,0,98023,47.3036,-122.377,1600,6400
6589,"20141002",425000,2,1,1170,5000,1,0,0,4,7,1030,140,1920,0,98136,47.5449,-122.388,1170,5850
6592,"20140729",267500,3,1.75,1650,7807,1,0,0,3,7,1650,0,1986,0,98030,47.3514,-122.167,1810,8475
6593,"20140825",814000,4,2.5,2840,8820,1,0,2,5,8,1420,1420,1952,0,98118,47.5542,-122.265,2310,8750
6594,"20150427",1250000,4,3,3310,217800,1.5,0,0,3,9,3310,0,1989,0,98053,47.6616,-121.999,2810,217800
6596,"20150120",445000,3,2.5,2250,9608,2,0,0,3,8,2250,0,1994,0,98045,47.4865,-121.802,2020,9834
6599,"20140715",370000,4,2.5,2130,4750,2,0,0,3,8,2130,0,2009,0,98058,47.4324,-122.184,2130,4071
6606,"20140805",354000,3,1.5,1060,5750,1,0,2,4,7,1060,0,1981,0,98126,47.5512,-122.371,1060,5750
6608,"20150422",675000,4,2.5,2990,5400,2,0,0,3,8,2990,0,2005,0,98074,47.6122,-122.009,2890,6538
6610,"20150331",8e+05,5,2,2960,10960,1,0,0,4,7,1500,1460,1957,0,98005,47.6162,-122.174,2160,10960
6612,"20141202",549950,4,2.5,2720,13500,1,0,0,3,8,1510,1210,1969,0,98007,47.6191,-122.145,2510,12350
6613,"20141013",575575,3,1.75,1516,2897,1,0,0,3,7,998,518,1925,0,98103,47.6842,-122.341,2100,3854
6616,"20150331",225000,3,1,960,5512,1,0,0,4,6,960,0,1963,0,98056,47.4944,-122.165,1090,5837
6617,"20141028",299950,2,1.75,1460,10506,1,0,0,3,7,1460,0,1983,0,98031,47.4048,-122.178,1460,8153
6619,"20150330",340000,4,2.5,2090,4200,2,0,0,3,7,2090,0,2007,0,98038,47.3659,-122.017,2090,4200
6620,"20141008",515000,4,2.25,2470,7800,1,0,0,3,8,1470,1000,1975,0,98052,47.6913,-122.115,2050,8050
6625,"20141214",242550,4,2.5,2060,7720,2,0,0,3,8,2060,0,1995,0,98023,47.2956,-122.374,1630,7720
6627,"20140924",359000,4,3.5,2770,8763,2,0,0,3,8,2100,670,1996,0,98003,47.2625,-122.308,2030,7242
6628,"20150311",204900,3,2,1390,8245,1,0,0,2,7,1390,0,1984,0,98001,47.2669,-122.254,1260,8245
6629,"20140930",850000,4,2.75,5440,239580,1,0,0,2,9,2720,2720,1969,0,98001,47.354,-122.293,1970,40392
6631,"20140528",326000,3,2.75,1720,28000,1,0,0,4,7,1720,0,1958,0,98058,47.4375,-122.176,2000,41817
6632,"20150225",340000,3,2.75,1720,28000,1,0,0,4,7,1720,0,1958,0,98058,47.4375,-122.176,2000,41817
6634,"20150102",782000,4,3.5,3780,7769,2,0,0,3,9,3110,670,2001,0,98052,47.691,-122.129,3310,7945
6635,"20141103",612000,4,2.5,2670,5974,2,0,0,3,8,2670,0,1999,0,98034,47.7122,-122.231,2140,5729
6637,"20140603",941500,5,3.5,3490,9680,2,0,4,3,9,2460,1030,1980,0,98177,47.7757,-122.391,3080,13489
6640,"20150319",471000,3,1.75,1640,10123,1,0,0,3,8,1340,300,1977,0,98011,47.7698,-122.167,2210,10852
6641,"20150224",350000,3,1,1540,9800,1,0,0,4,7,1540,0,1950,0,98155,47.7604,-122.329,1560,9450
6645,"20140611",580379,4,2.75,2240,27820,1.5,0,0,4,8,2240,0,1976,0,98075,47.5936,-122.054,2330,20000
6646,"20141119",378000,2,2.5,1700,2513,2,0,0,3,8,1700,0,2009,0,98065,47.5163,-121.878,1760,2891
6647,"20150115",265000,3,2.25,1750,9298,1,0,0,4,7,1410,340,1969,0,98058,47.4579,-122.164,1720,7875
6648,"20140924",212000,3,1.75,1100,9750,1,0,0,4,6,1100,0,1967,0,98023,47.2955,-122.362,1100,9900
6649,"20150123",4e+05,4,3,2320,13068,2,0,2,3,8,2320,0,1998,0,98198,47.3497,-122.317,2220,25265
6650,"20150206",750000,4,2.5,2540,6491,2,0,0,3,8,2540,0,1997,0,98008,47.6363,-122.117,1990,8447
6652,"20140806",176000,2,1,770,5200,1,0,0,5,6,770,0,1969,0,98042,47.3627,-122.087,1150,5330
6659,"20141117",554000,5,2.5,3440,12900,1,0,2,4,8,1720,1720,1958,0,98166,47.4426,-122.342,2100,10751
6668,"20150504",1100000,4,2.5,2190,6300,1,0,3,3,7,1240,950,1960,0,98033,47.6918,-122.216,2730,14659
6669,"20141208",523000,3,1.75,3000,5413,2,0,0,4,8,1900,1100,1963,0,98115,47.6962,-122.312,1550,5413
6670,"20140808",615000,4,1.75,2270,9830,1,0,0,4,8,2270,0,1959,0,98005,47.5999,-122.176,2540,11990
6671,"20141103",1515000,4,4,4500,11795,2,0,0,3,12,4500,0,1991,0,98027,47.5533,-122.098,3930,11576
6672,"20140808",870000,5,4,3400,5000,2,0,0,3,8,2320,1080,1900,2013,98107,47.6655,-122.363,1910,5000
6673,"20140817",710000,3,2.5,2830,9680,2,0,0,3,10,2830,0,1991,0,98074,47.6249,-122.024,2970,8691
6677,"20140722",279000,4,2,1560,7569,1.5,0,0,4,7,1560,0,1966,0,98058,47.4496,-122.155,1480,8755
6678,"20140919",535100,3,2.25,2070,7207,1,0,0,3,8,1720,350,1973,0,98177,47.7735,-122.371,2350,7980
6680,"20140703",815000,4,2.5,3150,4203,2,0,0,3,9,3150,0,2002,0,98033,47.688,-122.164,3150,5169
6681,"20150309",535900,3,2.25,1880,10880,1,0,0,3,8,1480,400,1975,0,98008,47.5937,-122.116,2120,10240
6683,"20150217",325500,4,1.75,2290,8142,1,0,0,4,7,1490,800,1969,0,98055,47.4564,-122.211,1840,8142
6684,"20150130",359000,3,2.25,1990,4331,2,0,0,3,7,1990,0,1997,0,98056,47.4917,-122.167,1690,3688
6687,"20140711",369950,3,1.75,1640,4860,1,0,0,3,8,1200,440,1965,0,98125,47.7125,-122.32,1480,7200
6688,"20150121",350000,3,2.25,1860,8378,2,0,0,3,7,1860,0,1995,0,98038,47.3875,-122.032,1870,8378
6691,"20150507",620000,3,1.75,1680,28046,1,0,3,3,8,1180,500,1948,0,98177,47.7648,-122.37,2190,26308
6692,"20150320",1998000,2,2.5,3900,920423,2,0,0,3,12,3900,0,2009,0,98065,47.5371,-121.756,2720,411962
6695,"20150123",509990,3,2,1440,4859,2,0,0,2,6,1440,0,1921,0,98118,47.5503,-122.285,1360,4558
6697,"20141202",385000,4,2.75,2960,10454,1,0,1,3,8,2360,600,1979,0,98198,47.4006,-122.322,1870,10500
6698,"20150429",769000,4,2.5,2440,6733,2,0,0,3,9,2440,0,1999,0,98074,47.6374,-122.064,2570,6496
6699,"20150212",185000,2,1,1122,9100,1,0,0,4,6,1122,0,1960,0,98023,47.328,-122.341,840,9344
6701,"20150211",468000,4,2.5,2150,8165,1,0,0,3,8,1430,720,1957,0,98177,47.773,-122.371,2360,7980
6702,"20140721",449950,4,2.5,3100,10000,2,0,0,3,9,3100,0,1978,0,98042,47.3741,-122.15,1850,9438
6703,"20140616",235000,2,1.5,880,1805,2,0,0,3,7,880,0,1999,0,98133,47.7064,-122.342,880,5060
6706,"20140826",657000,5,2.5,2530,10190,1,0,0,4,7,1290,1240,1960,0,98008,47.616,-122.115,2040,8560
6709,"20140624",455000,4,2.5,2950,4502,2,0,0,3,7,2950,0,2005,0,98059,47.5002,-122.151,2360,4502
6710,"20141016",458500,2,1.75,1160,6828,1,0,0,3,7,860,300,1941,0,98115,47.6937,-122.298,1250,6828
6715,"20150318",2650000,4,3.5,4700,13730,2,0,3,3,11,3500,1200,1958,1995,98033,47.6899,-122.217,3210,15306
6719,"20150421",712000,4,2.5,2730,4385,2,0,0,3,8,2730,0,2001,0,98075,47.5975,-122.038,2670,4644
6722,"20140818",990000,4,2.5,2430,6325,2,0,0,4,8,2020,410,1919,0,98109,47.6413,-122.354,2340,4375
6723,"20150422",739999,4,2.75,3350,6500,2,0,0,3,10,3350,0,1999,0,98075,47.5838,-122.027,2960,6970
6724,"20140610",480000,4,1.75,2320,4322,1,0,0,3,7,1140,1180,1910,0,98144,47.5755,-122.289,1820,4322
6725,"20140729",305000,3,2.5,1260,1622,3,0,0,3,8,1260,0,2009,0,98133,47.7325,-122.343,1340,1188
6727,"20150330",265000,4,1.5,1580,8468,2,0,0,4,7,1580,0,1971,0,98001,47.3336,-122.281,1580,8260
6728,"20150422",6e+05,4,2.5,2710,35009,2,0,2,3,9,2710,0,1992,0,98045,47.4815,-121.714,2330,35040
6729,"20140721",253000,3,1,1400,9750,1,0,0,3,7,1400,0,1968,1998,98198,47.3862,-122.304,1640,8050
6730,"20150326",617950,4,2.5,2410,7950,2,0,0,3,8,2410,0,1997,0,98034,47.7185,-122.226,1920,7713
6731,"20141212",385000,4,3.25,1790,2460,2,0,0,4,7,1100,690,2000,0,98106,47.534,-122.346,1260,4040
6732,"20141219",319000,3,2,1640,9234,1,0,0,5,7,1060,580,1967,0,98118,47.5162,-122.274,2230,10354
6733,"20150423",696000,3,2.5,1670,8023,1,0,0,5,7,1170,500,1960,0,98008,47.615,-122.117,1960,8964
6734,"20140630",345000,2,1,970,5750,1,0,0,4,6,970,0,1932,0,98126,47.5518,-122.37,1650,8625
6736,"20140508",647500,4,1.75,2060,26036,1,0,0,4,8,1160,900,1947,0,98166,47.4444,-122.351,2590,21891
6738,"20141219",269950,3,1.75,1400,7735,1,0,0,4,7,1400,0,1989,0,98038,47.357,-122.04,1530,7754
6739,"20140611",875000,4,2.5,3470,32109,2,0,0,3,10,3470,0,1995,0,98077,47.7311,-122.036,3800,35181
6743,"20150129",495000,5,2.5,2200,4942,2,0,0,3,8,2200,0,1989,0,98029,47.5772,-122.001,2200,5924
6744,"20141113",275000,3,1.5,1510,16200,1,0,0,3,7,1510,0,1970,0,98031,47.3926,-122.167,1650,13950
6745,"20140916",333000,3,1,1620,5040,1,0,0,3,7,1120,500,1964,0,98118,47.5263,-122.286,1790,6178
6752,"20140906",320000,2,1.5,1110,1200,3,0,0,3,8,1110,0,2000,0,98103,47.6931,-122.342,1110,1363
6754,"20150327",385000,4,1.75,1660,10757,1,0,0,3,7,1000,660,1980,0,98056,47.5071,-122.194,1880,8319
6755,"20140508",1039000,4,1,3410,5000,2,0,0,5,8,2190,1220,1910,0,98144,47.5807,-122.291,2550,5000
6757,"20140729",277000,4,2.5,1850,5880,2,0,0,3,8,1850,0,1998,0,98092,47.3322,-122.173,2370,6500
6759,"20141204",295000,3,1,1000,8320,1,0,0,5,6,1000,0,1951,0,98155,47.7548,-122.316,1090,8450
6761,"20141104",339888,4,1.75,1440,6144,1,0,0,5,6,720,720,1947,0,98106,47.5257,-122.357,960,5160
6764,"20141216",780000,4,2.5,3090,12511,2,0,0,4,10,3090,0,1998,0,98075,47.5932,-121.983,3100,10882
6766,"20150508",350000,2,1,1220,28703,1,0,0,4,7,1220,0,1953,0,98056,47.4952,-122.172,2740,6720
6767,"20141201",350000,3,1,1010,7680,1,0,0,4,7,1010,0,1967,0,98034,47.732,-122.231,1320,7373
6769,"20140908",311000,4,2.25,3340,8000,2,0,0,4,8,3340,0,1973,0,98023,47.317,-122.385,2230,8000
6770,"20141018",394000,5,3.25,3620,4650,2,0,0,3,8,2790,830,2004,0,98038,47.3552,-122.026,2850,4650
6771,"20140613",1335000,5,2.25,4200,5800,2.5,0,0,4,9,2910,1290,1906,0,98112,47.6284,-122.312,3060,5800
6772,"20140624",2700000,5,2.75,3831,13800,2,1,4,3,9,3831,0,1959,1980,98040,47.5919,-122.251,3850,36563
6773,"20141125",396000,3,1,1980,9540,1,0,0,3,7,1080,900,1949,0,98133,47.7551,-122.353,1680,9529
6777,"20150213",425000,5,2.75,2110,5120,2,0,0,3,7,1870,240,1947,1983,98106,47.5294,-122.357,1580,5120
6778,"20140801",408000,3,2.5,1470,1204,3,0,0,3,8,1470,0,2006,0,98117,47.6998,-122.366,1460,1245
6779,"20150409",1255000,4,2.5,3510,13100,2,0,0,4,10,3510,0,1966,0,98040,47.5306,-122.227,3230,12745
6781,"20141103",292000,3,2.5,1950,7421,2,0,0,3,8,1950,0,1996,0,98038,47.3842,-122.036,2200,4668
6785,"20150325",7e+05,4,1.75,2360,6000,1,0,0,3,7,1280,1080,1955,0,98109,47.6465,-122.357,1700,3460
6786,"20140912",585000,4,2.5,2330,45860,2,0,0,3,9,2330,0,1989,0,98075,47.5842,-121.992,2930,5020
6788,"20140613",235000,3,1.75,1900,8540,1,0,0,3,6,950,950,1980,0,98168,47.4868,-122.303,1370,10204
6789,"20140715",212000,3,1,1040,6800,1,0,0,5,6,1040,0,1951,0,98178,47.492,-122.224,1430,6080
6793,"20141201",560000,3,2.5,2020,11935,1,0,0,4,9,2020,0,1976,0,98052,47.632,-122.092,2410,12350
6794,"20140916",8e+05,5,2.5,3320,9024,2,0,0,3,9,3320,0,1999,0,98075,47.5865,-122.056,3320,7665
6796,"20141027",472000,5,2,2030,9804,1,0,0,3,7,1110,920,1963,0,98008,47.6297,-122.114,1930,7990
6799,"20140723",224950,4,2.5,2260,9686,1,0,0,4,7,1520,740,1965,0,98002,47.286,-122.218,1750,9916
6800,"20140618",375000,3,2.5,1950,6871,2,0,0,3,8,1950,0,1997,0,98155,47.7603,-122.307,1950,7663
6802,"20140523",599000,3,2.75,1960,2500,1.5,0,0,5,7,1410,550,1926,0,98103,47.6744,-122.353,2040,5000
6803,"20150509",515000,4,2.5,2980,12534,2,0,0,3,9,2980,0,1996,0,98031,47.3999,-122.211,2630,12534
6806,"20140714",890000,3,3.25,4030,12765,2,0,0,4,9,2800,1230,1975,0,98005,47.6331,-122.166,2670,13447
6807,"20150408",215000,3,1,1010,10125,1,0,0,4,7,1010,0,1972,0,98042,47.3423,-122.088,1230,10125
6808,"20141217",299500,3,1,1190,9600,1,0,0,3,7,1190,0,1981,0,98045,47.4805,-121.762,1360,10140
6809,"20140813",8e+05,2,1,1050,8750,1,0,0,4,7,1050,0,1951,0,98004,47.6294,-122.215,3360,20115
6810,"20150209",275000,3,2.5,1560,4244,2,0,0,3,7,1560,0,2002,0,98038,47.3834,-122.027,1670,4251
6811,"20150219",256400,3,1.5,1490,7800,1,0,0,3,7,1010,480,1963,0,98003,47.3431,-122.304,1570,7800
6812,"20150224",310000,2,1,770,8149,1,0,0,4,6,770,0,1948,0,98155,47.7439,-122.301,820,8149
6814,"20150310",203000,3,1.5,1200,9120,1,0,0,3,7,1000,200,1963,0,98055,47.4545,-122.187,1640,9200
6818,"20140612",599000,5,2.75,2820,4608,1,0,0,3,7,1450,1370,1967,0,98117,47.6886,-122.361,1620,3840
6819,"20140714",580000,3,2,2040,4800,1,0,0,4,7,1020,1020,1925,0,98126,47.5561,-122.377,1640,4800
6820,"20141209",269500,4,2.25,1700,7056,2,0,0,3,7,1700,0,1999,0,98001,47.3385,-122.262,1650,6025
6821,"20141117",274000,2,1,820,6200,1,0,0,4,6,820,0,1954,0,98166,47.4163,-122.34,1410,14000
6823,"20140521",270000,3,1.75,1390,10905,1,0,0,3,6,860,530,1957,0,98106,47.5517,-122.36,1390,10839
6824,"20150303",1430000,3,2,1890,12017,1,0,2,3,8,1890,0,1949,0,98004,47.6203,-122.21,2000,12210
6825,"20150220",220000,3,1.75,1460,7226,1,0,0,3,7,1460,0,1993,0,98198,47.3839,-122.321,1760,7226
6829,"20140918",657500,4,1.5,1910,5000,1.5,0,0,3,7,1610,300,1912,0,98105,47.6597,-122.29,2170,5000
6831,"20140717",340000,3,2,1410,10015,1,0,3,3,6,1410,0,1993,0,98045,47.4948,-121.776,1570,10485
6832,"20140902",350000,4,3,3380,16133,1,0,1,3,8,2330,1050,1959,0,98118,47.5501,-122.261,2500,11100
6833,"20150213",428000,4,2.5,1950,5602,1,0,0,5,7,1120,830,1966,0,98118,47.5437,-122.291,2000,6050
6834,"20150504",515055,4,2.5,2400,8320,2,0,0,3,8,2400,0,1999,0,98045,47.4808,-121.781,2430,9258
6835,"20150204",450000,3,1.75,1560,8968,1,0,0,4,8,1560,0,1972,0,98008,47.6243,-122.1,1990,8034
6836,"20150226",190000,3,1,1040,8910,1,0,0,3,6,1040,0,1943,0,98168,47.5024,-122.32,1330,9720
6837,"20140717",1e+06,4,2.75,3090,16538,3,0,0,4,8,2590,500,1919,1987,98116,47.5803,-122.403,1500,5130
6839,"20141103",508000,2,1,1200,2500,2,0,2,3,7,1090,110,1927,0,98112,47.6304,-122.301,2690,4800
6842,"20150406",641000,5,2.75,3710,8674,2,0,0,3,9,3710,0,1996,0,98056,47.514,-122.176,3250,8678
6844,"20141224",255000,3,1.5,1110,10296,1,0,0,5,7,1110,0,1964,0,98042,47.422,-122.153,1330,10296
6848,"20141020",334950,4,1.75,1700,40973,1,0,0,3,8,1700,0,1961,0,98031,47.3439,-122.198,2760,40973
6849,"20140819",426000,3,1,1130,9147,1,0,0,5,7,1130,0,1952,0,98033,47.7006,-122.197,1930,9906
6850,"20140825",775000,3,1.75,1640,18730,1.5,0,0,4,7,1640,0,1946,0,98004,47.5975,-122.196,1670,12154
6852,"20140908",470101,4,2.5,2320,7800,2,0,0,3,8,2320,0,1986,0,98028,47.7738,-122.266,2090,5721
6853,"20150505",195000,3,1.5,1200,7800,1,0,0,4,7,1200,0,1958,0,98002,47.3137,-122.212,1390,8415
6857,"20140918",525000,4,1.75,1650,8560,1,0,0,3,8,1650,0,1970,0,98052,47.6652,-122.146,1700,8560
6858,"20141008",280000,3,1.5,1370,11400,2,0,0,3,7,1370,0,1980,0,98045,47.4477,-121.77,1390,9600
6861,"20141020",332544,2,1.75,1710,4187,1,0,0,3,7,1710,0,1987,0,98055,47.4732,-122.188,1760,4084
6863,"20141209",685000,6,2.25,2770,5854,1.5,0,0,3,8,2120,650,1921,0,98112,47.6466,-122.304,2300,5450
6866,"20150503",550000,2,1,1070,3000,1,0,0,4,7,870,200,1926,0,98103,47.6828,-122.353,1890,3300
6873,"20141212",439000,3,2.25,1830,13477,1,0,3,4,7,1170,660,1981,0,98034,47.7243,-122.21,1960,11344
6877,"20150227",435000,2,1,990,5643,1,0,0,3,7,870,120,1947,0,98115,47.6802,-122.298,1280,5700
6879,"20150326",276000,2,1,720,4000,1,0,0,3,6,720,0,1918,0,98106,47.5346,-122.353,1630,4000
6880,"20140630",327500,3,2.25,2310,7200,2,0,0,3,8,2310,0,1990,0,98031,47.4051,-122.193,1960,7201
6881,"20140617",810000,3,2.5,2670,10481,2,0,0,3,9,2670,0,2003,0,98033,47.6673,-122.176,2620,8895
6882,"20141121",715000,3,3.25,3060,9055,2,0,0,3,10,2460,600,1994,0,98052,47.6971,-122.101,2990,9598
6883,"20140805",272000,3,1.5,1380,11760,1,0,0,4,7,1380,0,1963,0,98055,47.4243,-122.202,1650,9855
6885,"20150427",543000,3,1.5,1710,8364,2,0,2,3,7,1710,0,1944,0,98136,47.5175,-122.393,2430,9040
6886,"20141007",4e+05,3,2.5,1450,8064,1,0,0,3,8,1450,0,1984,0,98074,47.6256,-122.037,1710,9554
6890,"20140926",230000,3,1,940,10875,1,0,0,3,7,940,0,1957,0,98056,47.5121,-122.168,1250,11200
